2280,Filecoin [Futures],FIL,filecoin,1,2016,2017-12-13T20:40:00.000Z,2020-02-09T15:19:05.000Z,0
2281,BitcoinX,BCX,bitcoinx,1,2185,2017-12-15T03:49:52.000Z,2020-02-09T15:19:05.000Z,0
2282,Super Bitcoin,SBTC,super-bitcoin,1,2144,2017-12-15T04:19:50.000Z,2020-02-09T15:19:05.000Z,0
2283,Datum,DAT,datum,1,857,2017-12-15T20:15:10.000Z,2020-02-09T15:19:04.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x81c9151de0c8bafcd325a57e3db5a5df1cebf79c'}"
2286,MicroMoney,AMM,micromoney,1,1568,2017-12-18T01:34:58.000Z,2020-02-09T15:19:04.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8b1f49491477e0fb46a29fef53f1ea320d13c349'}"
2287,LockTrip,LOC,lockchain,1,374,2017-12-18T01:34:58.000Z,2020-02-09T15:19:04.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5e3346444010135322268a4630d2ed5f8d09446c'}"
2288,Worldcore,WRC,worldcore,1,1760,2017-12-18T01:34:58.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x72adadb447784dd7ab1f472467750fc485e4cb2d'}"
2289,Gifto,GTO,gifto,1,396,2017-12-18T17:00:20.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc5bbae50781be1669306b9e001eff57a2957b09d'}"
2290,YENTEN,YTN,yenten,1,1784,2017-12-18T23:55:11.000Z,2020-02-09T15:19:05.000Z,0
2291,Genaro Network,GNX,genaro-network,1,720,2017-12-18T23:55:11.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6ec8a24cabdc339a06a172f8223ea557055adaa5'}"
2293,United Bitcoin,UBTC,united-bitcoin,1,2138,2017-12-18T23:55:10.000Z,2020-02-09T15:19:05.000Z,0
2295,Starbase,STAR,starbase,1,1562,2017-12-20T20:14:49.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf70a642bd387f94380ffb90451c2c81d4eb82cbc'}"
2296,OST,OST,ost,1,346,2017-12-19T19:14:44.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2c4e8f2d746113d0696ce89b35f0d8bf88e0aeca'}"
2297,Storm,STORM,storm,1,333,2017-12-20T20:14:48.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd0a4b8946cb52f0661273bfbc6fd0e0c75fc6433'}"
2298,Dynamic Trading Rights,DTR,dynamic-trading-rights,1,240,2017-12-20T20:49:49.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd234bf2410a0009df9c3c63b610c09738f18ccd7'}"
2299,aelf,ELF,aelf,1,96,2017-12-21T19:04:48.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbf2179859fc6d5bee9bf9158632dc51678a4100e'}"
2300,WAX,WAXP,wax,1,125,2017-12-21T19:04:48.000Z,2020-02-09T15:19:05.000Z,0
2303,MediBloc,MED,medibloc,1,329,2017-12-22T20:25:02.000Z,2020-02-09T15:19:06.000Z,0
2305,NAGA,NGC,naga,1,700,2017-12-23T21:59:59.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x72dd4b6bd852a3aa172be4d6c5a6dbec588cf131'}"
2306,Bread,BRD,bread,1,158,2017-12-24T20:09:52.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x558ec3152e2eb2174905cd19aea4e34a23de9ad6'}"
2307,Bibox Token,BIX,bibox-token,1,198,2017-12-24T20:09:52.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069'}"
2308,Single Collateral DAI,SAI,single-collateral-dai,1,145,2017-12-27T01:34:17.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359'}"
2309,SophiaTX,SPHTX,sophiatx,1,1070,2017-12-26T03:34:18.000Z,2020-02-09T15:19:05.000Z,0
2310,Bounty0x,BNTY,bounty0x,1,1293,2017-12-26T19:49:17.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd2d6158683aee4cc838067727209a0aaf4359de3'}"
2311,ACE (TokenStars),ACE,ace,1,1385,2017-12-28T06:54:17.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x06147110022b768ba8f99a8f385df11a151a9cc8'}"
2312,DIMCOIN,DIM,dimcoin,1,1538,2017-12-27T05:09:17.000Z,2020-02-09T15:19:05.000Z,"{'id': 873, 'name': 'NEM', 'symbol': 'XEM', 'slug': 'nem', 'token_address': ''}"
2313,SIRIN LABS Token,SRN,sirin-labs-token,1,578,2017-12-28T05:09:17.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x68d57c9a1c35f63e2c83ee8e49a64e9d70528d25'}"
2314,Cryptopay,CPAY,cryptopay,1,749,2017-12-28T06:54:17.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0ebb614204e47c09b6c3feb9aaecad8ee060e23e'}"
2315,HTMLCOIN,HTML,html-coin,1,485,2017-12-28T18:39:18.000Z,2020-02-09T15:19:05.000Z,0
2316,DeepBrain Chain,DBC,deepbrain-chain,1,567,2017-12-28T20:04:18.000Z,2020-02-09T15:19:05.000Z,"{'id': 1376, 'name': 'Neo', 'symbol': 'NEO', 'slug': 'neo', 'token_address': 'b951ecbbc5fe37a9c280a76cb0ce0014827294cf'}"
2318,Neumark,NEU,neumark,1,493,2017-12-29T21:54:18.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa823e6722006afe99e91c30ff5295052fe6b8e32'}"
2319,QCash,QC,qcash,1,231,2019-12-12T22:54:06.000Z,2020-02-09T15:19:05.000Z,"{'id': 1684, 'name': 'Qtum', 'symbol': 'QTUM', 'slug': 'qtum', 'token_address': 'f2033ede578e17fa6231047265010445bca8cf1c'}"
2320,Utrust,UTK,utrust,1,416,2017-12-29T19:44:18.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x70a72833d6bf7f508c8224ce59ea1ef3d0ea3a38'}"
2321,QLC Chain,QLC,qlink,1,547,2017-12-29T21:54:18.000Z,2020-02-09T15:19:06.000Z,"{'id': 1376, 'name': 'Neo', 'symbol': 'NEO', 'slug': 'neo', 'token_address': '0d821bd7b6d53f5c2b40e217c6defc8bbe896cf5'}"
2323,HEROcoin,PLAY,herocoin,1,1225,2018-01-02T21:04:17.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe477292f1b3268687a29376116b0ed27a9c76170'}"
2324,BigONE Token,ONE,bigone-token,1,234,2017-12-31T19:14:17.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0396340f16bbec973280ab053efc3f208fa37795'}"
2325,Matryx,MTX,matryx,1,1081,2018-01-02T22:14:18.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0af44e2784637218dd1d32a322d44e603a8f0c6a'}"
2329,Hyper Pay,HPY,hyper-pay,1,2266,2018-01-01T19:24:19.000Z,2020-02-09T15:19:05.000Z,"{'id': 1684, 'name': 'Qtum', 'symbol': 'QTUM', 'slug': 'qtum', 'token_address': 'f2703e93f87b846a7aacec1247beaec1c583daa4'}"
2330,Pylon Network,PYLNT,pylon-network,1,1222,2018-01-01T19:24:18.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7703c35cffdc5cda8d27aa3df2f9ba6964544b6e'}"
2332,STRAKS,STAK,straks,1,1720,2018-01-01T19:54:18.000Z,2020-02-09T15:19:05.000Z,0
2333,FidentiaX,FDX,fidentiax,1,1316,2018-01-02T22:14:18.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x52a7cb918c11a16958be40cba7e31e32a499a465'}"
2334,BitClave,CAT,bitclave,1,1555,2018-01-02T22:14:18.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1234567461d3f8db7496581774bd869c83d51c93'}"
2335,Lightning Bitcoin,LBTC,lightning-bitcoin,1,296,2018-01-03T00:54:17.000Z,2020-02-09T15:19:05.000Z,0
2336,Game.com,GTC,game,1,479,2018-01-03T07:04:18.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb70835d7822ebb9426b56543e391846c107bd32c'}"
2337,Lamden,TAU,lamden,1,572,2018-01-08T20:04:21.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc27a2f05fa577a83ba0fdb4c38443c0718356501'}"
2340,Bloom,BLT,bloomtoken,1,704,2018-01-15T00:19:18.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x107c4504cd79c5d2696ea0030a8dd4e92601b82e'}"
2341,SwftCoin,SWFTC,swftcoin,1,460,2018-01-09T05:49:18.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0bb217e40f8a5cb79adf04e1aab60e5abd0dfc1e'}"
2342,Covesting,COV,covesting,1,809,2018-01-23T06:29:25.000Z,2020-02-09T15:19:06.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe2fb6529ef566a080e6d23de0bd351311087d567'}"
2343,CanYaCoin,CAN,canyacoin,1,828,2018-01-08T17:24:18.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1d462414fe14cf489c7a21cac78509f4bf8cd7c0'}"
2344,AppCoins,APPC,appcoins,1,588,2018-01-08T15:44:18.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1a7a8bd9106f2b8d977e08582dc7d24c723ab0db'}"
2345,High Performance Blockchain,HPB,high-performance-blockchain,1,354,2018-01-09T05:49:18.000Z,2020-02-09T15:19:05.000Z,0
2346,WaykiChain,WICC,waykichain,1,128,2018-01-09T07:04:18.000Z,2020-02-09T15:19:05.000Z,0
2348,Measurable Data Token,MDT,measurable-data-token,1,499,2018-01-09T06:24:18.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x814e0908b12a99fecf5bc101bb5d0b8b5cdf7d26'}"
2349,Mixin,XIN,mixin,1,211,2018-01-09T07:04:18.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa974c709cfb4566686553a20790685a47aceaa33'}"
2352,Coinlancer,CL,coinlancer,1,1323,2018-01-09T23:29:19.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe81d72d14b1516e68ac3190a46c93302cc8ed60f'}"
2354,GET Protocol,GET,get-protocol,1,491,2018-01-11T06:34:18.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8a854288a5976036a725879164ca3e91d30c6a1b'}"
2355,OP Coin,OPC,op-coin,1,1806,2018-01-09T23:29:19.000Z,2020-02-09T15:19:05.000Z,0
2356,CFun,CFUN,cfun,1,1612,2018-01-10T03:54:19.000Z,2020-02-09T15:19:05.000Z,"{'id': 1684, 'name': 'Qtum', 'symbol': 'QTUM', 'slug': 'qtum', 'token_address': '8b9500e2b789e002c1d0e744bd0ac7aa60dbffcc'}"
2357,AI Doctor,AIDOC,aidoc,1,630,2018-01-10T18:04:19.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x584b44853680ee34a0f337b712a8f66d816df151'}"
2358,Content and AD Network,CAN,content-and-ad-network,1,2346,2018-01-10T18:29:19.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5f3789907b35dce5605b00c0be0a7ecdbfa8a841'}"
2359,Polis,POLIS,polis,1,359,2018-01-11T06:34:19.000Z,2020-02-09T15:19:05.000Z,0
2360,Hacken,HKN,hacken,1,1080,2018-01-11T06:34:19.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9e6b2b11542f2bc52f3029077ace37e8fd838d7f'}"
2361,Show,SHOW,show,1,2081,2018-01-11T06:34:19.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x58d0a58e4b165a27e4e1b8c2a3ef39c89b581180'}"
2363,Zap,ZAP,zap,1,933,2018-01-12T17:54:18.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6781a0f84c7e9e846dcb84a9a5bd49333067b104'}"
2364,TokenClub,TCT,tokenclub,1,510,2018-01-11T06:34:19.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4824a7b64e3966b0133f4f4ffb1b9d6beb75fff7'}"
2366,FairGame,FAIR,fairgame,1,2029,2018-01-11T06:34:19.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9b20dabcec77f6289113e61893f7beefaeb1990a'}"
2367,Aigang,AIX,aigang,1,1853,2018-01-11T16:34:19.000Z,2020-02-09T15:19:06.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1063ce524265d5a3a624f4914acd573dd89ce988'}"
2368,REBL,REBL,rebl,1,1724,2018-01-11T17:24:19.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5f53f7a8075614b699baad0bc2c899f4bad8fbbf'}"
2369,Insolar,INS,insolar,1,435,2018-01-12T07:04:20.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5b2e4a700dfbc560061e957edec8f6eeeb74a320'}"
2370,Bitcoin God,GOD,bitcoin-god,1,2272,2018-01-12T04:54:19.000Z,2020-02-09T15:19:05.000Z,0
2371,United Traders Token,UTT,uttoken,1,365,2018-01-11T20:09:19.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x16f812be7fff02caf662b85d5d58a5da6572d4df'}"
2372,CDX Network,CDX,cdx-network,1,1519,2018-01-12T04:54:19.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6fff3806bbac52a20e0d79bc538d527f6a22c96b'}"
2374,BitDegree,BDG,bitdegree,1,1200,2018-01-12T19:14:19.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1961b3331969ed52770751fc718ef530838b6dee'}"
2375,QunQun,QUN,qunqun,1,544,2018-01-12T17:54:18.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x264dc2dedcdcbb897561a57cba5085ca416fb7b4'}"
2376,TopChain,TOPC,topchain,1,2082,2018-01-12T17:29:18.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1b6c5864375b34af3ff5bd2e5f40bc425b4a8d79'}"
2377,Leverj,LEV,leverj,1,747,2018-01-12T20:19:20.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0f4ca92660efad97a9a70cb0fe969c755439772c'}"
2379,Kcash,KCASH,kcash,1,621,2018-01-12T19:39:19.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x32d74896f05204d1b6ae7b0a3cebd7fc0cd8f9c7'}"
2380,ATN,ATN,atn,1,960,2018-01-12T20:39:19.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x461733c17b0755ca5649b6db08b3e213fcf22546'}"
2381,Spectre.ai Dividend Token,SXDT,spectre-dividend,1,265,2018-01-12T20:39:19.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x12b306fa98f4cbb8d4457fdff3a0a0a56f07ccdf'}"
2382,Spectre.ai Utility Token,SXUT,spectre-utility,1,851,2018-01-12T20:39:19.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2c82c73d5b34aa015989462b2948cd616a37641f'}"
2383,Jingtum Tech,SWTC,jingtum-tech,1,2265,2018-01-12T20:39:19.000Z,2020-02-09T15:19:05.000Z,0
2384,Vezt,VZT,vezt,1,1110,2018-01-12T20:39:19.000Z,2020-02-09T15:19:05.000Z,"{'id': 512, 'name': 'Stellar', 'symbol': 'XLM', 'slug': 'stellar', 'token_address': ''}"
2386,KZ Cash,KZC,kz-cash,1,1698,2018-01-13T23:34:18.000Z,2020-02-09T15:19:05.000Z,0
2387,Bitcoin Atom,BCA,bitcoin-atom,1,845,2018-01-13T23:34:18.000Z,2020-02-09T15:19:05.000Z,0
2390,BANKEX,BKX,bankex,1,909,2018-01-13T23:34:18.000Z,2020-02-09T15:19:06.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x45245bc59219eeaaf6cd3f382e078a461ff9de7b'}"
2391,EchoLink,EKO,echolink,1,923,2018-01-14T17:04:19.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa6a840e50bcaa50da017b91a0d86b8b2d41156ee'}"
2392,Bottos,BTO,bottos,1,713,2018-01-14T17:29:17.000Z,2020-02-09T15:19:05.000Z,0
2394,Telcoin,TEL,telcoin,1,278,2018-01-15T00:19:18.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x85e076361cc813a908ff672f9bad1541474402b2'}"
2395,Ignition,IC,ignition,1,1445,2018-01-15T00:19:18.000Z,2020-02-09T15:19:05.000Z,0
2396,WETH,WETH,weth,1,2096,2018-01-14T19:09:18.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'}"
2398,Selfkey,KEY,selfkey,1,428,2018-01-15T17:34:19.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4cc19356f2d37338b9802aa8e8fc58b0373296e7'}"
2399,INT Chain,INT,int-chain,1,373,2018-01-15T17:54:19.000Z,2020-02-09T15:19:05.000Z,0
2400,OneRoot Network,RNT,oneroot-network,1,623,2018-01-15T19:04:19.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xff603f43946a3a28df5e6a73172555d8c8b02386'}"
2402,Sense,SENSE,sense,1,774,2018-01-31T19:44:27.000Z,2020-02-09T15:19:05.000Z,"{'id': 1765, 'name': 'EOS', 'symbol': 'EOS', 'slug': 'eos', 'token_address': ''}"
2403,MOAC,MOAC,moac,1,281,2018-01-16T01:19:18.000Z,2020-02-09T15:19:05.000Z,0
2404,TOKYO,TOKC,tokyo,1,1643,2018-01-16T01:19:18.000Z,2020-02-09T15:19:05.000Z,0
2405,IOST,IOST,iostoken,1,73,2018-01-16T01:44:18.000Z,2020-02-09T15:19:05.000Z,0
2406,InvestDigital,IDT,investdigital,1,2086,2018-01-16T05:54:19.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x02c4c78c462e32cca4a90bc499bf411fb7bc6afb'}"
2407,AICHAIN,AIT,aichain,1,1049,2018-01-16T05:54:19.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x79650799e7899a802cb96c0bc33a6a8d4ce4936c'}"
2408,Qube,QUBE,qube,1,2233,2018-01-16T05:54:19.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x57838ff342f36a1ec18224981ea8715a4667fb3a'}"
2410,SpaceChain,SPC,spacechain,1,788,2018-01-17T00:04:26.000Z,2020-02-09T15:19:06.000Z,"{'id': 1684, 'name': 'Qtum', 'symbol': 'QTUM', 'slug': 'qtum', 'token_address': '0x8069080a922834460c3a092fb2c1510224dc066b'}"
2411,Galactrum,ORE,galactrum,1,1871,2018-01-17T00:04:26.000Z,2020-02-09T15:19:05.000Z,0
2413,Ethouse,HORSE,ethouse,1,1525,2018-01-17T00:04:26.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5b0751713b2527d7f002c0c4e2a37e1219610a6b'}"
2414,RealChain,RCT,realchain,1,1333,2018-01-17T00:04:25.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x13f25cd52b21650caa8225c9942337d914c9b030'}"
2415,ArbitrageCT,ARCT,arbitragect,1,1804,2018-01-17T17:34:26.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1245ef80f4d9e02ed9425375e8f649b9221b31d8'}"
2416,THETA,THETA,theta,1,57,2018-01-17T17:34:26.000Z,2020-02-09T15:19:05.000Z,0
2418,Maverick Chain,MVC,maverick-chain,1,1207,2018-01-17T17:34:26.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb17df9a3b09583a9bdcf757d6367171476d4d8a3'}"
2419,Profile Utility Token,PUT,profile-utility-token,1,1494,2018-01-17T17:34:26.000Z,2020-02-09T15:19:05.000Z,"{'id': 1684, 'name': 'Qtum', 'symbol': 'QTUM', 'slug': 'qtum', 'token_address': '4060e21ac01b5c5d2a3f01cecd7cbf820f50be95'}"
2420,Nitro,NOX,nitro,1,1671,2018-01-19T01:44:25.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xec46f8207d766012454c408de210bcbc2243e71c'}"
2421,VouchForMe,IPL,insurepal,1,930,2018-01-19T01:44:25.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x64cdf819d3e75ac8ec217b3496d7ce167be42e80'}"
2422,IDEX Membership,IDXM,idex-membership,1,1305,2018-01-19T01:44:26.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xcc13fc627effd6e35d2d2706ea3c4d7396c610ea'}"
2424,SingularityNET,AGI,singularitynet,1,318,2018-01-19T01:44:26.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8eb24319393716668d768dcec29356ae9cffe285'}"
2425,Global Awards Token,GAT,global-awards-token,1,1310,2018-01-20T00:29:26.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x687174f8c49ceb7729d925c3a961507ea4ac7b28'}"
2426,ShareX,SEXC,sharex,1,1462,2018-01-20T00:29:26.000Z,2020-02-09T15:19:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2567c677473d110d75a8360c35309e63b1d52429'}"
2427,ChatCoin,CHAT,chatcoin,1,816,2018-01-20T00:29:26.000Z,2020-02-09T15:19:05.000Z,0
